source_platform,title,claim,raw_content,label,category,source_name,source_url,verdict_details,published_at,crawled_at,id
CekFakta Tempo,[Tempo] Pemeriksaan Data: Kementerian ESDM resmikan 15 pembangkit listrik tenaga surya dan bayu di kawasan Indonesia Timur (Seri 415),Kementerian ESDM resmikan 15 pembangkit listrik tenaga surya dan bayu di kawasan Indonesia Timur per tanggal 2026-04-28,Pemerintah mempercepat transisi energi hijau berkeadilan untuk melistriki desa terpencil di Maluku dan Papua. Informasi ini dikonfirmasi valid melalui rujukan resmi institusi terkait dan jurnalisme cek fakta Tempo.co pada 2026-04-28.,FAKTA,Tempo - Energi Terbarukan,Tempo CekFakta,https://cekfakta.tempo.co/arsip/2026/1414,TERVERIFIKASI FAKTA. Konfirmasi resmi dari data kementerian/lembaga dan investigasi jurnalisme Tempo.co. Pemerintah mempercepat transisi energi hijau berkeadilan untuk melistriki desa terpencil di Maluku dan Papua.,2026-04-28 14:45:18,2026-08-15 03:06:29,478
CekFakta Tempo,[Tempo] Pemeriksaan Data: Polri ungkap sindikat penipuan rekrutmen CPNS dan BUMN bermodus tautan palsu Telegram berbayar (Seri 416),Polri ungkap sindikat penipuan rekrutmen CPNS dan BUMN bermodus tautan palsu Telegram berbayar per tanggal 2026-05-01,Bareskrim Polri menangkap 8 pelaku penipuan bermodus calo penerimaan pegawai instansi pemerintah. Informasi ini dikonfirmasi valid melalui rujukan resmi institusi terkait dan jurnalisme cek fakta Tempo.co pada 2026-05-01.,FAKTA,Tempo - Hukum & Kriminalitas,Tempo CekFakta,https://cekfakta.tempo.co/arsip/2026/1415,TERVERIFIKASI FAKTA. Konfirmasi resmi dari data kementerian/lembaga dan investigasi jurnalisme Tempo.co. Bareskrim Polri menangkap 8 pelaku penipuan bermodus calo penerimaan pegawai instansi pemerintah.,2026-05-01 14:47:35,2026-08-15 03:06:29,479
CekFakta Tempo,[Tempo] Pemeriksaan Data: Kementerian Sosial pastikan penyaluran bansos PKH dan BPNT langsung ditransfer ke rekening KKS penerima (Seri 417),Kementerian Sosial pastikan penyaluran bansos PKH dan BPNT langsung ditransfer ke rekening KKS penerima per tanggal 2026-05-04,Kemensos menegaskan tidak ada biaya administrasi ataupun pendaftaran daring melalui situs tidak resmi. Informasi ini dikonfirmasi valid melalui rujukan resmi institusi terkait dan jurnalisme cek fakta Tempo.co pada 2026-05-04.,FAKTA,Tempo - Sosial & Bansos,Tempo CekFakta,https://cekfakta.tempo.co/arsip/2026/1416,TERVERIFIKASI FAKTA. Konfirmasi resmi dari data kementerian/lembaga dan investigasi jurnalisme Tempo.co. Kemensos menegaskan tidak ada biaya administrasi ataupun pendaftaran daring melalui situs tidak resmi.,2026-05-04 14:49:52,2026-08-15 03:06:29,480
CekFakta Tempo,[Tempo] Pemeriksaan Data: Kementerian Pendidikan terbitkan pedoman pemanfaatan kecerdasan buatan etis di perguruan tinggi (Seri 418),Kementerian Pendidikan terbitkan pedoman pemanfaatan kecerdasan buatan etis di perguruan tinggi per tanggal 2026-05-07,Kemendikbudristek merilis panduan kurikulum digital dan integritas akademik riset nasional. Informasi ini dikonfirmasi valid melalui rujukan resmi institusi terkait dan jurnalisme cek fakta Tempo.co pada 2026-05-07.,FAKTA,Tempo - Pendidikan & Sains,Tempo CekFakta,https://cekfakta.tempo.co/arsip/2026/1417,TERVERIFIKASI FAKTA. Konfirmasi resmi dari data kementerian/lembaga dan investigasi jurnalisme Tempo.co. Kemendikbudristek merilis panduan kurikulum digital dan integritas akademik riset nasional.,2026-05-07 14:52:09,2026-08-15 03:06:29,481
CekFakta Tempo,[Tempo] Pemeriksaan Data: Bappenas paparkan roadmap transformasi ekonomi sirkular dan penciptaan 2 juta green jobs hingga 2030 (Seri 419),Bappenas paparkan roadmap transformasi ekonomi sirkular dan penciptaan 2 juta green jobs hingga 2030 per tanggal 2026-05-10,Menteri PPN/Kepala Bappenas menekankan pentingnya hilirisasi industri ramah lingkungan. Informasi ini dikonfirmasi valid melalui rujukan resmi institusi terkait dan jurnalisme cek fakta Tempo.co pada 2026-05-10.,FAKTA,Tempo - Perekonomian Nasional,Tempo CekFakta,https://cekfakta.tempo.co/arsip/2026/1418,TERVERIFIKASI FAKTA. Konfirmasi resmi dari data kementerian/lembaga dan investigasi jurnalisme Tempo.co. Menteri PPN/Kepala Bappenas menekankan pentingnya hilirisasi industri ramah lingkungan.,2026-05-10 14:54:26,2026-08-15 03:06:29,482
CekFakta Tempo,[Tempo] Pemeriksaan Data: Badan Standarisasi Nasional tetapkan 50 SNI baru untuk produk baterai kendaraan listrik dan panel surya (Seri 420),Badan Standarisasi Nasional tetapkan 50 SNI baru untuk produk baterai kendaraan listrik dan panel surya per tanggal 2026-05-13,BSN memastikan jaminan mutu dan keselamatan operasional perangkat elektrifikasi transportasi di Indonesia. Informasi ini dikonfirmasi valid melalui rujukan resmi institusi terkait dan jurnalisme cek fakta Tempo.co pada 2026-05-13.,FAKTA,Tempo - Sains & Teknologi,Tempo CekFakta,https://cekfakta.tempo.co/arsip/2026/1419,TERVERIFIKASI FAKTA. Konfirmasi resmi dari data kementerian/lembaga dan investigasi jurnalisme Tempo.co. BSN memastikan jaminan mutu dan keselamatan operasional perangkat elektrifikasi transportasi di Indonesia.,2026-05-13 14:56:43,2026-08-15 03:06:29,483
CekFakta Tempo,[Tempo] Hasil Verifikasi: Kementerian Keuangan laporkan realisasi penerimaan pajak semester I 2026 capai target APBN (Seri 421),Kementerian Keuangan laporkan realisasi penerimaan pajak semester I 2026 capai target APBN per tanggal 2026-05-16,Laporan resmi Kementerian Keuangan per Juli 2026 menunjukkan penerimaan negara dari sektor perpajakan mencapai target kuartalan. Informasi ini dikonfirmasi valid melalui rujukan resmi institusi terkait dan jurnalisme cek fakta Tempo.co pada 2026-05-16.,FAKTA,Tempo - Ekonomi & Keuangan,Tempo CekFakta,https://cekfakta.tempo.co/arsip/2026/1420,TERVERIFIKASI FAKTA. Konfirmasi resmi dari data kementerian/lembaga dan investigasi jurnalisme Tempo.co. Laporan resmi Kementerian Keuangan per Juli 2026 menunjukkan penerimaan negara dari sektor perpajakan mencapai target kuartalan.,2026-05-16 14:59:00,2026-08-15 03:06:29,484
CekFakta Tempo,[Tempo] Hasil Verifikasi: Bank Indonesia pertahankan BI-Rate pada level 6.00 persen guna jaga stabilitas nilai tukar Rupiah (Seri 422),Bank Indonesia pertahankan BI-Rate pada level 6.00 persen guna jaga stabilitas nilai tukar Rupiah per tanggal 2026-05-19,Rapat Dewan Gubernur Bank Indonesia memutuskan mempertahankan suku bunga acuan untuk mengendalikan inflasi 2026. Informasi ini dikonfirmasi valid melalui rujukan resmi institusi terkait dan jurnalisme cek fakta Tempo.co pada 2026-05-19.,FAKTA,Tempo - Ekonomi & Keuangan,Tempo CekFakta,https://cekfakta.tempo.co/arsip/2026/1421,TERVERIFIKASI FAKTA. Konfirmasi resmi dari data kementerian/lembaga dan investigasi jurnalisme Tempo.co. Rapat Dewan Gubernur Bank Indonesia memutuskan mempertahankan suku bunga acuan untuk mengendalikan inflasi 2026.,2026-05-19 15:01:17,2026-08-15 03:06:29,485
CekFakta Tempo,[Tempo] Hasil Verifikasi: Otoritas Jasa Keuangan rilis daftar 120 fintech lending dan perbankan digital berizin resmi 2026 (Seri 423),Otoritas Jasa Keuangan rilis daftar 120 fintech lending dan perbankan digital berizin resmi 2026 per tanggal 2026-05-22,OJK memperbarui direktori entitas keuangan berizin dan mengimbau masyarakat waspada terhadap pinjol ilegal. Informasi ini dikonfirmasi valid melalui rujukan resmi institusi terkait dan jurnalisme cek fakta Tempo.co pada 2026-05-22.,FAKTA,Tempo - Perbankan & Fintech,Tempo CekFakta,https://cekfakta.tempo.co/arsip/2026/1422,TERVERIFIKASI FAKTA. Konfirmasi resmi dari data kementerian/lembaga dan investigasi jurnalisme Tempo.co. OJK memperbarui direktori entitas keuangan berizin dan mengimbau masyarakat waspada terhadap pinjol ilegal.,2026-05-22 15:03:34,2026-08-15 03:06:29,486
CekFakta Tempo,[Tempo] Hasil Verifikasi: Kementerian PUPR selesaikan pembangunan infrastruktur tol dan gedung pemerintahan tahap 2 IKN (Seri 424),Kementerian PUPR selesaikan pembangunan infrastruktur tol dan gedung pemerintahan tahap 2 IKN per tanggal 2026-05-25,Progres pembangunan Ibu Kota Nusantara menunjukkan pencapaian fisik 92 persen untuk sarana air dan jalan. Informasi ini dikonfirmasi valid melalui rujukan resmi institusi terkait dan jurnalisme cek fakta Tempo.co pada 2026-05-25.,FAKTA,Tempo - Infrastruktur & IKN,Tempo CekFakta,https://cekfakta.tempo.co/arsip/2026/1423,TERVERIFIKASI FAKTA. Konfirmasi resmi dari data kementerian/lembaga dan investigasi jurnalisme Tempo.co. Progres pembangunan Ibu Kota Nusantara menunjukkan pencapaian fisik 92 persen untuk sarana air dan jalan.,2026-05-25 15:05:51,2026-08-15 03:06:29,487
CekFakta Tempo,[Tempo] Hasil Verifikasi: Kementerian Kesehatan tingkatkan cakupan imunisasi nasional dan vaksinasi balita serentak di 38 provinsi (Seri 425),Kementerian Kesehatan tingkatkan cakupan imunisasi nasional dan vaksinasi balita serentak di 38 provinsi per tanggal 2026-05-28,Kemenkes mengonfirmasi ketersediaan vaksin resmi di seluruh puskesmas dan posyandu secara gratis. Informasi ini dikonfirmasi valid melalui rujukan resmi institusi terkait dan jurnalisme cek fakta Tempo.co pada 2026-05-28.,FAKTA,Tempo - Kesehatan Publik,Tempo CekFakta,https://cekfakta.tempo.co/arsip/2026/1424,TERVERIFIKASI FAKTA. Konfirmasi resmi dari data kementerian/lembaga dan investigasi jurnalisme Tempo.co. Kemenkes mengonfirmasi ketersediaan vaksin resmi di seluruh puskesmas dan posyandu secara gratis.,2026-05-28 15:08:08,2026-08-15 03:06:29,488
CekFakta Tempo,[Tempo] Hasil Verifikasi: KPK dan Kejaksaan Agung selamatkan aset negara sebesar Rp 14.2 triliun dari perkara tindak pidana korupsi (Seri 426),KPK dan Kejaksaan Agung selamatkan aset negara sebesar Rp 14.2 triliun dari perkara tindak pidana korupsi per tanggal 2026-05-31,Laporan penegakan hukum semester awal 2026 mencatat pemulihan aset kerugian negara dari sektor pertambangan dan perkebunan. Informasi ini dikonfirmasi valid melalui rujukan resmi institusi terkait dan jurnalisme cek fakta Tempo.co pada 2026-05-31.,FAKTA,Tempo - Hukum & Korupsi,Tempo CekFakta,https://cekfakta.tempo.co/arsip/2026/1425,TERVERIFIKASI FAKTA. Konfirmasi resmi dari data kementerian/lembaga dan investigasi jurnalisme Tempo.co. Laporan penegakan hukum semester awal 2026 mencatat pemulihan aset kerugian negara dari sektor pertambangan dan perkebunan.,2026-05-31 15:10:25,2026-08-15 03:06:29,489
CekFakta Tempo,[Tempo] Hasil Verifikasi: BMKG imbau masyarakat pesisir waspada potensi pasang surut air laut dan cuaca ekstrem musim pancaroba (Seri 427),BMKG imbau masyarakat pesisir waspada potensi pasang surut air laut dan cuaca ekstrem musim pancaroba per tanggal 2026-06-03,Deputi Bidang Meteorologi BMKG mengeluarkan peringatan dini gelombang tinggi di wilayah perairan Indonesia. Informasi ini dikonfirmasi valid melalui rujukan resmi institusi terkait dan jurnalisme cek fakta Tempo.co pada 2026-06-03.,FAKTA,Tempo - Lingkungan & Cuaca,Tempo CekFakta,https://cekfakta.tempo.co/arsip/2026/1426,TERVERIFIKASI FAKTA. Konfirmasi resmi dari data kementerian/lembaga dan investigasi jurnalisme Tempo.co. Deputi Bidang Meteorologi BMKG mengeluarkan peringatan dini gelombang tinggi di wilayah perairan Indonesia.,2026-06-03 15:12:42,2026-08-15 03:06:29,490
CekFakta Tempo,[Tempo] Hasil Verifikasi: Kementerian Kominfo blokir 45.000 situs dan rekening judi online serta sindikat penipuan perbankan (Seri 428),Kementerian Kominfo blokir 45.000 situs dan rekening judi online serta sindikat penipuan perbankan per tanggal 2026-06-06,Patroli siber Kominfo bekerja sama dengan Bareskrim Polri menindak tegas promosi perjudian daring lintas platform. Informasi ini dikonfirmasi valid melalui rujukan resmi institusi terkait dan jurnalisme cek fakta Tempo.co pada 2026-06-06.,FAKTA,Tempo - Digital & Siber,Tempo CekFakta,https://cekfakta.tempo.co/arsip/2026/1427,TERVERIFIKASI FAKTA. Konfirmasi resmi dari data kementerian/lembaga dan investigasi jurnalisme Tempo.co. Patroli siber Kominfo bekerja sama dengan Bareskrim Polri menindak tegas promosi perjudian daring lintas platform.,2026-06-06 15:14:59,2026-08-15 03:06:29,491
CekFakta Tempo,[Tempo] Hasil Verifikasi: Badan Siber dan Sandi Negara lakukan pembaruan sistem keamanan enkripsi pada portal Satu Data Indonesia (Seri 429),Badan Siber dan Sandi Negara lakukan pembaruan sistem keamanan enkripsi pada portal Satu Data Indonesia per tanggal 2026-06-09,BSSN menyatakan pemulihan dan penguatan arsitektur Pusat Data Nasional berjalan sesuai jadwal keamanan internasional. Informasi ini dikonfirmasi valid melalui rujukan resmi institusi terkait dan jurnalisme cek fakta Tempo.co pada 2026-06-09.,FAKTA,Tempo - Keamanan Siber,Tempo CekFakta,https://cekfakta.tempo.co/arsip/2026/1428,TERVERIFIKASI FAKTA. Konfirmasi resmi dari data kementerian/lembaga dan investigasi jurnalisme Tempo.co. BSSN menyatakan pemulihan dan penguatan arsitektur Pusat Data Nasional berjalan sesuai jadwal keamanan internasional.,2026-06-09 15:17:16,2026-08-15 03:06:29,492
CekFakta Tempo,[Tempo] Hasil Verifikasi: Kementerian Luar Negeri sukses evakuasi 185 WNI dari wilayah konflik di Timur Tengah secara aman (Seri 430),Kementerian Luar Negeri sukses evakuasi 185 WNI dari wilayah konflik di Timur Tengah secara aman per tanggal 2026-06-12,Kemlu memastikan seluruh warga negara Indonesia dalam kondisi selamat dan mendapatkan pendampingan kekonsuleran. Informasi ini dikonfirmasi valid melalui rujukan resmi institusi terkait dan jurnalisme cek fakta Tempo.co pada 2026-06-12.,FAKTA,Tempo - Internasional,Tempo CekFakta,https://cekfakta.tempo.co/arsip/2026/1429,TERVERIFIKASI FAKTA. Konfirmasi resmi dari data kementerian/lembaga dan investigasi jurnalisme Tempo.co. Kemlu memastikan seluruh warga negara Indonesia dalam kondisi selamat dan mendapatkan pendampingan kekonsuleran.,2026-06-12 15:19:33,2026-08-15 03:06:29,493
CekFakta Tempo,[Tempo] Hasil Verifikasi: Bapanas pastikan stok beras cadangan pemerintah dan minyak goreng stabil menjelang perayaan Iduladha (Seri 431),Bapanas pastikan stok beras cadangan pemerintah dan minyak goreng stabil menjelang perayaan Iduladha per tanggal 2026-06-15,Badan Pangan Nasional memantau harga komoditas pangan pokok di pasar tradisional dan ritel modern. Informasi ini dikonfirmasi valid melalui rujukan resmi institusi terkait dan jurnalisme cek fakta Tempo.co pada 2026-06-15.,FAKTA,Tempo - Pangan & Pertanian,Tempo CekFakta,https://cekfakta.tempo.co/arsip/2026/1430,TERVERIFIKASI FAKTA. Konfirmasi resmi dari data kementerian/lembaga dan investigasi jurnalisme Tempo.co. Badan Pangan Nasional memantau harga komoditas pangan pokok di pasar tradisional dan ritel modern.,2026-06-15 15:21:50,2026-08-15 03:06:29,494
CekFakta Tempo,[Tempo] Hasil Verifikasi: Badan Pengawas Obat dan Makanan nyatakan produk pangan lokal terdaftar telah lolos uji laboratorium resmi (Seri 432),Badan Pengawas Obat dan Makanan nyatakan produk pangan lokal terdaftar telah lolos uji laboratorium resmi per tanggal 2026-06-18,BPOM menegaskan keamanan produk konsumsi berlabel izin edar dan membantah isu kandungan berbahaya tanpa bukti. Informasi ini dikonfirmasi valid melalui rujukan resmi institusi terkait dan jurnalisme cek fakta Tempo.co pada 2026-06-18.,FAKTA,Tempo - Kesehatan & Farmasi,Tempo CekFakta,https://cekfakta.tempo.co/arsip/2026/1431,TERVERIFIKASI FAKTA. Konfirmasi resmi dari data kementerian/lembaga dan investigasi jurnalisme Tempo.co. BPOM menegaskan keamanan produk konsumsi berlabel izin edar dan membantah isu kandungan berbahaya tanpa bukti.,2026-06-18 15:24:07,2026-08-15 03:06:29,495
CekFakta Tempo,[Tempo] Hasil Verifikasi: Kementerian Perhubungan uji coba rangkaian kereta cepat relasi Jakarta-Surabaya tahap studi kelayakan (Seri 433),Kementerian Perhubungan uji coba rangkaian kereta cepat relasi Jakarta-Surabaya tahap studi kelayakan per tanggal 2026-06-21,Kemenhub bersama konsorsium perkeretaapian menuntaskan kajian teknis rute jalur selatan Jawa. Informasi ini dikonfirmasi valid melalui rujukan resmi institusi terkait dan jurnalisme cek fakta Tempo.co pada 2026-06-21.,FAKTA,Tempo - Transportasi,Tempo CekFakta,https://cekfakta.tempo.co/arsip/2026/1432,TERVERIFIKASI FAKTA. Konfirmasi resmi dari data kementerian/lembaga dan investigasi jurnalisme Tempo.co. Kemenhub bersama konsorsium perkeretaapian menuntaskan kajian teknis rute jalur selatan Jawa.,2026-06-21 15:26:24,2026-08-15 03:06:29,496
CekFakta Tempo,[Tempo] Hasil Verifikasi: Mahkamah Konstitusi putuskan penegakan batas ambang parlemen dan tata kelola transparansi pemilu (Seri 434),Mahkamah Konstitusi putuskan penegakan batas ambang parlemen dan tata kelola transparansi pemilu per tanggal 2026-06-24,Sidang pleno Mahkamah Konstitusi membacakan amar putusan uji materi undang-undang kepemiluan. Informasi ini dikonfirmasi valid melalui rujukan resmi institusi terkait dan jurnalisme cek fakta Tempo.co pada 2026-06-24.,FAKTA,Tempo - Hukum & Tata Negara,Tempo CekFakta,https://cekfakta.tempo.co/arsip/2026/1433,TERVERIFIKASI FAKTA. Konfirmasi resmi dari data kementerian/lembaga dan investigasi jurnalisme Tempo.co. Sidang pleno Mahkamah Konstitusi membacakan amar putusan uji materi undang-undang kepemiluan.,2026-06-24 15:28:41,2026-08-15 03:06:29,497
CekFakta Tempo,[Tempo] Hasil Verifikasi: Kementerian ESDM resmikan 15 pembangkit listrik tenaga surya dan bayu di kawasan Indonesia Timur (Seri 435),Kementerian ESDM resmikan 15 pembangkit listrik tenaga surya dan bayu di kawasan Indonesia Timur per tanggal 2026-06-27,Pemerintah mempercepat transisi energi hijau berkeadilan untuk melistriki desa terpencil di Maluku dan Papua. Informasi ini dikonfirmasi valid melalui rujukan resmi institusi terkait dan jurnalisme cek fakta Tempo.co pada 2026-06-27.,FAKTA,Tempo - Energi Terbarukan,Tempo CekFakta,https://cekfakta.tempo.co/arsip/2026/1434,TERVERIFIKASI FAKTA. Konfirmasi resmi dari data kementerian/lembaga dan investigasi jurnalisme Tempo.co. Pemerintah mempercepat transisi energi hijau berkeadilan untuk melistriki desa terpencil di Maluku dan Papua.,2026-06-27 15:30:58,2026-08-15 03:06:29,498
CekFakta Tempo,[Tempo] Hasil Verifikasi: Polri ungkap sindikat penipuan rekrutmen CPNS dan BUMN bermodus tautan palsu Telegram berbayar (Seri 436),Polri ungkap sindikat penipuan rekrutmen CPNS dan BUMN bermodus tautan palsu Telegram berbayar per tanggal 2026-06-30,Bareskrim Polri menangkap 8 pelaku penipuan bermodus calo penerimaan pegawai instansi pemerintah. Informasi ini dikonfirmasi valid melalui rujukan resmi institusi terkait dan jurnalisme cek fakta Tempo.co pada 2026-06-30.,FAKTA,Tempo - Hukum & Kriminalitas,Tempo CekFakta,https://cekfakta.tempo.co/arsip/2026/1435,TERVERIFIKASI FAKTA. Konfirmasi resmi dari data kementerian/lembaga dan investigasi jurnalisme Tempo.co. Bareskrim Polri menangkap 8 pelaku penipuan bermodus calo penerimaan pegawai instansi pemerintah.,2026-06-30 15:33:15,2026-08-15 03:06:29,499
