id,source_platform,original_title,raw_text,cleaned_text,tokens,token_count_before,token_count_after,reduction_percentage,label,category,source_url,published_at,label_text,label_num
500,CekFakta Tempo,[Tempo] Hasil Verifikasi: Kementerian Sosial pastikan penyaluran bansos PKH dan BPNT langsung ditransfer ke rekening KKS penerima (Seri 437),[Tempo] Hasil Verifikasi: Kementerian Sosial pastikan penyaluran bansos PKH dan BPNT langsung ditransfer ke rekening KKS penerima (Seri 437) Kementerian Sosial pastikan penyaluran bansos PKH dan BPNT langsung ditransfer ke rekening KKS penerima per tanggal 2026-07-03 Kemensos menegaskan tidak ada biaya administrasi ataupun pendaftaran daring melalui situs tidak resmi. Informasi ini dikonfirmasi valid melalui rujukan resmi institusi terkait dan jurnalisme cek fakta Tempo.co pada 2026-07-03.,tempo hasil verifikasi kementerian sosial pastikan penyaluran bansos pkh bpnt langsung ditransfer rekening kks penerima seri 437 kementerian sosial pastikan penyaluran bansos pkh bpnt langsung ditransfer rekening kks penerima per tanggal 2026 07 03 kemensos menegaskan biaya administrasi ataupun pendaftaran daring melalui situs resmi informasi dikonfirmasi valid melalui rujukan resmi institusi terkait jurnalisme cek fakta tempo co 2026 07 03,"tempo,hasil,verifikasi,kementerian,sosial,pastikan,penyaluran,bansos,pkh,bpnt,langsung,ditransfer,rekening,kks,penerima,seri,437,kementerian,sosial,pastikan,penyaluran,bansos,pkh,bpnt,langsung,ditransfer,rekening,kks,penerima,per,tanggal,2026,07,03,kemensos,menegaskan,biaya,administrasi,ataupun,pendaftaran,daring,melalui,situs,resmi,informasi,dikonfirmasi,valid,melalui,rujukan,resmi,institusi,terkait,jurnalisme,cek,fakta,tempo,co,2026,07,03",65,60,7.7,FAKTA,Tempo - Sosial & Bansos,https://cekfakta.tempo.co/arsip/2026/1436,2026-07-03 15:35:32,FAKTA,0
501,CekFakta Tempo,[Tempo] Hasil Verifikasi: Kementerian Pendidikan terbitkan pedoman pemanfaatan kecerdasan buatan etis di perguruan tinggi (Seri 438),[Tempo] Hasil Verifikasi: Kementerian Pendidikan terbitkan pedoman pemanfaatan kecerdasan buatan etis di perguruan tinggi (Seri 438) Kementerian Pendidikan terbitkan pedoman pemanfaatan kecerdasan buatan etis di perguruan tinggi per tanggal 2026-07-06 Kemendikbudristek merilis panduan kurikulum digital dan integritas akademik riset nasional. Informasi ini dikonfirmasi valid melalui rujukan resmi institusi terkait dan jurnalisme cek fakta Tempo.co pada 2026-07-06.,tempo hasil verifikasi kementerian pendidikan terbitkan pedoman pemanfaatan kecerdasan buatan etis perguruan tinggi seri 438 kementerian pendidikan terbitkan pedoman pemanfaatan kecerdasan buatan etis perguruan tinggi per tanggal 2026 07 06 kemendikbudristek merilis panduan kurikulum digital integritas akademik riset nasional informasi dikonfirmasi valid melalui rujukan resmi institusi terkait jurnalisme cek fakta tempo co 2026 07 06,"tempo,hasil,verifikasi,kementerian,pendidikan,terbitkan,pedoman,pemanfaatan,kecerdasan,buatan,etis,perguruan,tinggi,seri,438,kementerian,pendidikan,terbitkan,pedoman,pemanfaatan,kecerdasan,buatan,etis,perguruan,tinggi,per,tanggal,2026,07,06,kemendikbudristek,merilis,panduan,kurikulum,digital,integritas,akademik,riset,nasional,informasi,dikonfirmasi,valid,melalui,rujukan,resmi,institusi,terkait,jurnalisme,cek,fakta,tempo,co,2026,07,06",56,55,1.8,FAKTA,Tempo - Pendidikan & Sains,https://cekfakta.tempo.co/arsip/2026/1437,2026-07-06 15:37:49,FAKTA,0
502,CekFakta Tempo,[Tempo] Hasil Verifikasi: Bappenas paparkan roadmap transformasi ekonomi sirkular dan penciptaan 2 juta green jobs hingga 2030 (Seri 439),[Tempo] Hasil Verifikasi: Bappenas paparkan roadmap transformasi ekonomi sirkular dan penciptaan 2 juta green jobs hingga 2030 (Seri 439) Bappenas paparkan roadmap transformasi ekonomi sirkular dan penciptaan 2 juta green jobs hingga 2030 per tanggal 2026-07-09 Menteri PPN/Kepala Bappenas menekankan pentingnya hilirisasi industri ramah lingkungan. Informasi ini dikonfirmasi valid melalui rujukan resmi institusi terkait dan jurnalisme cek fakta Tempo.co pada 2026-07-09.,tempo hasil verifikasi bappenas paparkan roadmap transformasi ekonomi sirkular penciptaan juta green jobs hingga 2030 seri 439 bappenas paparkan roadmap transformasi ekonomi sirkular penciptaan juta green jobs hingga 2030 per tanggal 2026 07 09 menteri ppn kepala bappenas menekankan pentingnya hilirisasi industri ramah lingkungan informasi dikonfirmasi valid melalui rujukan resmi institusi terkait jurnalisme cek fakta tempo co 2026 07 09,"tempo,hasil,verifikasi,bappenas,paparkan,roadmap,transformasi,ekonomi,sirkular,penciptaan,juta,green,jobs,hingga,2030,seri,439,bappenas,paparkan,roadmap,transformasi,ekonomi,sirkular,penciptaan,juta,green,jobs,hingga,2030,per,tanggal,2026,07,09,menteri,ppn,kepala,bappenas,menekankan,pentingnya,hilirisasi,industri,ramah,lingkungan,informasi,dikonfirmasi,valid,melalui,rujukan,resmi,institusi,terkait,jurnalisme,cek,fakta,tempo,co,2026,07,09",61,60,1.6,FAKTA,Tempo - Perekonomian Nasional,https://cekfakta.tempo.co/arsip/2026/1438,2026-07-09 15:40:06,FAKTA,0
503,CekFakta Tempo,[Tempo] Hasil Verifikasi: Badan Standarisasi Nasional tetapkan 50 SNI baru untuk produk baterai kendaraan listrik dan panel surya (Seri 440),[Tempo] Hasil Verifikasi: Badan Standarisasi Nasional tetapkan 50 SNI baru untuk produk baterai kendaraan listrik dan panel surya (Seri 440) Badan Standarisasi Nasional tetapkan 50 SNI baru untuk produk baterai kendaraan listrik dan panel surya per tanggal 2026-07-12 BSN memastikan jaminan mutu dan keselamatan operasional perangkat elektrifikasi transportasi di Indonesia. Informasi ini dikonfirmasi valid melalui rujukan resmi institusi terkait dan jurnalisme cek fakta Tempo.co pada 2026-07-12.,tempo hasil verifikasi badan standarisasi nasional tetapkan 50 sni baru produk baterai kendaraan listrik panel surya seri 440 badan standarisasi nasional tetapkan 50 sni baru produk baterai kendaraan listrik panel surya per tanggal 2026 07 12 bsn memastikan jaminan mutu keselamatan operasional perangkat elektrifikasi transportasi indonesia informasi dikonfirmasi valid melalui rujukan resmi institusi terkait jurnalisme cek fakta tempo co 2026 07 12,"tempo,hasil,verifikasi,badan,standarisasi,nasional,tetapkan,50,sni,baru,produk,baterai,kendaraan,listrik,panel,surya,seri,440,badan,standarisasi,nasional,tetapkan,50,sni,baru,produk,baterai,kendaraan,listrik,panel,surya,per,tanggal,2026,07,12,bsn,memastikan,jaminan,mutu,keselamatan,operasional,perangkat,elektrifikasi,transportasi,indonesia,informasi,dikonfirmasi,valid,melalui,rujukan,resmi,institusi,terkait,jurnalisme,cek,fakta,tempo,co,2026,07,12",66,62,6.1,FAKTA,Tempo - Sains & Teknologi,https://cekfakta.tempo.co/arsip/2026/1439,2026-07-12 15:42:23,FAKTA,0
504,CekFakta Tempo,[Tempo] Siaran Pers Resmi: Kementerian Keuangan laporkan realisasi penerimaan pajak semester I 2026 capai target APBN (Seri 441),[Tempo] Siaran Pers Resmi: Kementerian Keuangan laporkan realisasi penerimaan pajak semester I 2026 capai target APBN (Seri 441) Kementerian Keuangan laporkan realisasi penerimaan pajak semester I 2026 capai target APBN per tanggal 2026-07-15 Laporan resmi Kementerian Keuangan per Juli 2026 menunjukkan penerimaan negara dari sektor perpajakan mencapai target kuartalan. Informasi ini dikonfirmasi valid melalui rujukan resmi institusi terkait dan jurnalisme cek fakta Tempo.co pada 2026-07-15.,tempo siaran pers resmi kementerian keuangan laporkan realisasi penerimaan pajak semester 2026 capai target apbn seri 441 kementerian keuangan laporkan realisasi penerimaan pajak semester 2026 capai target apbn per tanggal 2026 07 15 laporan resmi kementerian keuangan per juli 2026 menunjukkan penerimaan negara sektor pe rupiah ajakan mencapai target kuartalan informasi dikonfirmasi valid melalui rujukan resmi institusi terkait jurnalisme cek fakta tempo co 2026 07 15,"tempo,siaran,pers,resmi,kementerian,keuangan,laporkan,realisasi,penerimaan,pajak,semester,2026,capai,target,apbn,seri,441,kementerian,keuangan,laporkan,realisasi,penerimaan,pajak,semester,2026,capai,target,apbn,per,tanggal,2026,07,15,laporan,resmi,kementerian,keuangan,per,juli,2026,menunjukkan,penerimaan,negara,sektor,pe,rupiah,ajakan,mencapai,target,kuartalan,informasi,dikonfirmasi,valid,melalui,rujukan,resmi,institusi,terkait,jurnalisme,cek,fakta,tempo,co,2026,07,15",65,66,-1.5,FAKTA,Tempo - Ekonomi & Keuangan,https://cekfakta.tempo.co/arsip/2026/1440,2026-07-15 15:44:40,FAKTA,0
505,CekFakta Tempo,[Tempo] Siaran Pers Resmi: Bank Indonesia pertahankan BI-Rate pada level 6.00 persen guna jaga stabilitas nilai tukar Rupiah (Seri 442),[Tempo] Siaran Pers Resmi: Bank Indonesia pertahankan BI-Rate pada level 6.00 persen guna jaga stabilitas nilai tukar Rupiah (Seri 442) Bank Indonesia pertahankan BI-Rate pada level 6.00 persen guna jaga stabilitas nilai tukar Rupiah per tanggal 2026-07-18 Rapat Dewan Gubernur Bank Indonesia memutuskan mempertahankan suku bunga acuan untuk mengendalikan inflasi 2026. Informasi ini dikonfirmasi valid melalui rujukan resmi institusi terkait dan jurnalisme cek fakta Tempo.co pada 2026-07-18.,tempo siaran pers resmi bank indonesia pertahankan bi rate level 00 persen guna jaga stabilitas nilai tukar rupiah seri 442 bank indonesia pertahankan bi rate level 00 persen guna jaga stabilitas nilai tukar rupiah per tanggal 2026 07 18 rapat dewan gubernur bank indonesia memutuskan mempertahankan suku bunga acuan mengendalikan inflasi 2026 informasi dikonfirmasi valid melalui rujukan resmi institusi terkait jurnalisme cek fakta tempo co 2026 07 18,"tempo,siaran,pers,resmi,bank,indonesia,pertahankan,bi,rate,level,00,persen,guna,jaga,stabilitas,nilai,tukar,rupiah,seri,442,bank,indonesia,pertahankan,bi,rate,level,00,persen,guna,jaga,stabilitas,nilai,tukar,rupiah,per,tanggal,2026,07,18,rapat,dewan,gubernur,bank,indonesia,memutuskan,mempertahankan,suku,bunga,acuan,mengendalikan,inflasi,2026,informasi,dikonfirmasi,valid,melalui,rujukan,resmi,institusi,terkait,jurnalisme,cek,fakta,tempo,co,2026,07,18",67,68,-1.5,FAKTA,Tempo - Ekonomi & Keuangan,https://cekfakta.tempo.co/arsip/2026/1441,2026-07-18 15:46:57,FAKTA,0
506,CekFakta Tempo,[Tempo] Siaran Pers Resmi: Otoritas Jasa Keuangan rilis daftar 120 fintech lending dan perbankan digital berizin resmi 2026 (Seri 443),[Tempo] Siaran Pers Resmi: Otoritas Jasa Keuangan rilis daftar 120 fintech lending dan perbankan digital berizin resmi 2026 (Seri 443) Otoritas Jasa Keuangan rilis daftar 120 fintech lending dan perbankan digital berizin resmi 2026 per tanggal 2026-07-21 OJK memperbarui direktori entitas keuangan berizin dan mengimbau masyarakat waspada terhadap pinjol ilegal. Informasi ini dikonfirmasi valid melalui rujukan resmi institusi terkait dan jurnalisme cek fakta Tempo.co pada 2026-07-21.,tempo siaran pers resmi otoritas jasa keuangan rilis daftar 120 fintech lending perbankan digital berizin resmi 2026 seri 443 otoritas jasa keuangan rilis daftar 120 fintech lending perbankan digital berizin resmi 2026 per tanggal 2026 07 21 ojk memperbarui direktori entitas keuangan berizin mengimbau masyarakat waspada pinjol ilegal informasi dikonfirmasi valid melalui rujukan resmi institusi terkait jurnalisme cek fakta tempo co 2026 07 21,"tempo,siaran,pers,resmi,otoritas,jasa,keuangan,rilis,daftar,120,fintech,lending,perbankan,digital,berizin,resmi,2026,seri,443,otoritas,jasa,keuangan,rilis,daftar,120,fintech,lending,perbankan,digital,berizin,resmi,2026,per,tanggal,2026,07,21,ojk,memperbarui,direktori,entitas,keuangan,berizin,mengimbau,masyarakat,waspada,pinjol,ilegal,informasi,dikonfirmasi,valid,melalui,rujukan,resmi,institusi,terkait,jurnalisme,cek,fakta,tempo,co,2026,07,21",66,64,3.0,FAKTA,Tempo - Perbankan & Fintech,https://cekfakta.tempo.co/arsip/2026/1442,2026-07-21 15:49:14,FAKTA,0
507,CekFakta Tempo,[Tempo] Siaran Pers Resmi: Kementerian PUPR selesaikan pembangunan infrastruktur tol dan gedung pemerintahan tahap 2 IKN (Seri 444),[Tempo] Siaran Pers Resmi: Kementerian PUPR selesaikan pembangunan infrastruktur tol dan gedung pemerintahan tahap 2 IKN (Seri 444) Kementerian PUPR selesaikan pembangunan infrastruktur tol dan gedung pemerintahan tahap 2 IKN per tanggal 2026-07-24 Progres pembangunan Ibu Kota Nusantara menunjukkan pencapaian fisik 92 persen untuk sarana air dan jalan. Informasi ini dikonfirmasi valid melalui rujukan resmi institusi terkait dan jurnalisme cek fakta Tempo.co pada 2026-07-24.,tempo siaran pers resmi kementerian pupr selesaikan pembangunan infrastruktur tol gedung pemerintahan tahap ikn seri 444 kementerian pupr selesaikan pembangunan infrastruktur tol gedung pemerintahan tahap ikn per tanggal 2026 07 24 progres pembangunan ibu kota nusantara menunjukkan pencapaian fisik 92 persen sarana air jalan informasi dikonfirmasi valid melalui rujukan resmi institusi terkait jurnalisme cek fakta tempo co 2026 07 24,"tempo,siaran,pers,resmi,kementerian,pupr,selesaikan,pembangunan,infrastruktur,tol,gedung,pemerintahan,tahap,ikn,seri,444,kementerian,pupr,selesaikan,pembangunan,infrastruktur,tol,gedung,pemerintahan,tahap,ikn,per,tanggal,2026,07,24,progres,pembangunan,ibu,kota,nusantara,menunjukkan,pencapaian,fisik,92,persen,sarana,air,jalan,informasi,dikonfirmasi,valid,melalui,rujukan,resmi,institusi,terkait,jurnalisme,cek,fakta,tempo,co,2026,07,24",64,60,6.2,FAKTA,Tempo - Infrastruktur & IKN,https://cekfakta.tempo.co/arsip/2026/1443,2026-07-24 15:51:31,FAKTA,0
508,CekFakta Tempo,[Tempo] Siaran Pers Resmi: Kementerian Kesehatan tingkatkan cakupan imunisasi nasional dan vaksinasi balita serentak di 38 provinsi (Seri 445),[Tempo] Siaran Pers Resmi: Kementerian Kesehatan tingkatkan cakupan imunisasi nasional dan vaksinasi balita serentak di 38 provinsi (Seri 445) Kementerian Kesehatan tingkatkan cakupan imunisasi nasional dan vaksinasi balita serentak di 38 provinsi per tanggal 2026-07-27 Kemenkes mengonfirmasi ketersediaan vaksin resmi di seluruh puskesmas dan posyandu secara gratis. Informasi ini dikonfirmasi valid melalui rujukan resmi institusi terkait dan jurnalisme cek fakta Tempo.co pada 2026-07-27.,tempo siaran pers resmi kementerian kesehatan tingkatkan cakupan imunisasi nasional vaksinasi balita serentak 38 provinsi seri 445 kementerian kesehatan tingkatkan cakupan imunisasi nasional vaksinasi balita serentak 38 provinsi per tanggal 2026 07 27 kemenkes mengonfirmasi ketersediaan vaksin resmi seluruh puskesmas posyandu gratis informasi dikonfirmasi valid melalui rujukan resmi institusi terkait jurnalisme cek fakta tempo co 2026 07 27,"tempo,siaran,pers,resmi,kementerian,kesehatan,tingkatkan,cakupan,imunisasi,nasional,vaksinasi,balita,serentak,38,provinsi,seri,445,kementerian,kesehatan,tingkatkan,cakupan,imunisasi,nasional,vaksinasi,balita,serentak,38,provinsi,per,tanggal,2026,07,27,kemenkes,mengonfirmasi,ketersediaan,vaksin,resmi,seluruh,puskesmas,posyandu,gratis,informasi,dikonfirmasi,valid,melalui,rujukan,resmi,institusi,terkait,jurnalisme,cek,fakta,tempo,co,2026,07,27",63,58,7.9,FAKTA,Tempo - Kesehatan Publik,https://cekfakta.tempo.co/arsip/2026/1444,2026-07-27 15:53:48,FAKTA,0
509,CekFakta Tempo,[Tempo] Siaran Pers Resmi: KPK dan Kejaksaan Agung selamatkan aset negara sebesar Rp 14.2 triliun dari perkara tindak pidana korupsi (Seri 446),[Tempo] Siaran Pers Resmi: KPK dan Kejaksaan Agung selamatkan aset negara sebesar Rp 14.2 triliun dari perkara tindak pidana korupsi (Seri 446) KPK dan Kejaksaan Agung selamatkan aset negara sebesar Rp 14.2 triliun dari perkara tindak pidana korupsi per tanggal 2026-07-30 Laporan penegakan hukum semester awal 2026 mencatat pemulihan aset kerugian negara dari sektor pertambangan dan perkebunan. Informasi ini dikonfirmasi valid melalui rujukan resmi institusi terkait dan jurnalisme cek fakta Tempo.co pada 2026-07-30.,tempo siaran pers resmi kpk kejaksaan agung selamatkan aset negara sebesar rupiah 14 triliun perkara tindak pidana korupsi seri 446 kpk kejaksaan agung selamatkan aset negara sebesar rupiah 14 triliun perkara tindak pidana korupsi per tanggal 2026 07 30 laporan penegakan hukum semester awal 2026 mencatat pemulihan aset kerugian negara sektor pertambangan perkebunan informasi dikonfirmasi valid melalui rujukan resmi institusi terkait jurnalisme cek fakta tempo co 2026 07 30,"tempo,siaran,pers,resmi,kpk,kejaksaan,agung,selamatkan,aset,negara,sebesar,rupiah,14,triliun,perkara,tindak,pidana,korupsi,seri,446,kpk,kejaksaan,agung,selamatkan,aset,negara,sebesar,rupiah,14,triliun,perkara,tindak,pidana,korupsi,per,tanggal,2026,07,30,laporan,penegakan,hukum,semester,awal,2026,mencatat,pemulihan,aset,kerugian,negara,sektor,pertambangan,perkebunan,informasi,dikonfirmasi,valid,melalui,rujukan,resmi,institusi,terkait,jurnalisme,cek,fakta,tempo,co,2026,07,30",73,69,5.5,FAKTA,Tempo - Hukum & Korupsi,https://cekfakta.tempo.co/arsip/2026/1445,2026-07-30 15:56:05,FAKTA,0
510,CekFakta Tempo,[Tempo] Siaran Pers Resmi: BMKG imbau masyarakat pesisir waspada potensi pasang surut air laut dan cuaca ekstrem musim pancaroba (Seri 447),[Tempo] Siaran Pers Resmi: BMKG imbau masyarakat pesisir waspada potensi pasang surut air laut dan cuaca ekstrem musim pancaroba (Seri 447) BMKG imbau masyarakat pesisir waspada potensi pasang surut air laut dan cuaca ekstrem musim pancaroba per tanggal 2026-08-02 Deputi Bidang Meteorologi BMKG mengeluarkan peringatan dini gelombang tinggi di wilayah perairan Indonesia. Informasi ini dikonfirmasi valid melalui rujukan resmi institusi terkait dan jurnalisme cek fakta Tempo.co pada 2026-08-02.,tempo siaran pers resmi bmkg imbau masyarakat pesisir waspada potensi pasang surut air laut cuaca ekstrem musim pancaroba seri 447 bmkg imbau masyarakat pesisir waspada potensi pasang surut air laut cuaca ekstrem musim pancaroba per tanggal 2026 08 02 deputi bidang meteorologi bmkg mengeluarkan peringatan dini gelombang tinggi wilayah perairan indonesia informasi dikonfirmasi valid melalui rujukan resmi institusi terkait jurnalisme cek fakta tempo co 2026 08 02,"tempo,siaran,pers,resmi,bmkg,imbau,masyarakat,pesisir,waspada,potensi,pasang,surut,air,laut,cuaca,ekstrem,musim,pancaroba,seri,447,bmkg,imbau,masyarakat,pesisir,waspada,potensi,pasang,surut,air,laut,cuaca,ekstrem,musim,pancaroba,per,tanggal,2026,08,02,deputi,bidang,meteorologi,bmkg,mengeluarkan,peringatan,dini,gelombang,tinggi,wilayah,perairan,indonesia,informasi,dikonfirmasi,valid,melalui,rujukan,resmi,institusi,terkait,jurnalisme,cek,fakta,tempo,co,2026,08,02",68,67,1.5,FAKTA,Tempo - Lingkungan & Cuaca,https://cekfakta.tempo.co/arsip/2026/1446,2026-08-02 15:58:22,FAKTA,0
